Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
 Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120, Prey Angle: 120
854,1478,2738,1297,2159,1688,2074,632,1910,1365,1196,1905,1608
1722,1111,2147,1513,2482,1450,2272,693,1962,1000,1725,1417,1624.5
1058,1714,2397,889,1668,1580,1985,581,1563,1351,1413,1730,1494.0833333333333
980,1946,2681,1477,2023,1554,2185,939,2808,1038,1274,2066,1747.5833333333333
1075,1123,2246,1383,1712,1367,2259,521,2439,1250,1544,1672,1549.25
892,1537,2437,1384,1415,1760,2618,614,2044,1143,1288,1974,1592.1666666666667
962,1068,2193,1472,1990,1166,2213,553,2174,1189,1550,2124,1554.5
1047,1201,3016,1188,2729,1502,1916,680,2313,1611,1781,1227,1684.25
1298,1485,2355,1186,1759,1573,2019,529,2195,1622,1451,1359,1569.25
1013,1312,3211,1105,2305,1183,2249,415,1831,1206,1421,1990,1603.4166666666667
657,1018,3422,1027,2979,1637,1973,363,1799,1753,1267,1826,1643.4166666666667
1148,1409,3120,804,2247,1389,2428,537,1945,1142,894,1684,1562.25
1335,1463,2554,1772,2066,1832,2928,562,1661,1523,1004,1529,1685.75
683,1451,3386,1196,2397,2272,2445,510,1903,1130,1111,1625,1675.75
810,1792,3365,1468,2244,1440,2412,591,1535,874,1231,1733,1624.5833333333333
782,1209,2266,1110,1912,1821,1874,713,1961,977,1183,1899,1475.5833333333333
992,2295,3158,1590,2619,1447,2283,646,1917,1012,1348,1487,1732.8333333333333
1049,1319,3456,1665,2487,1702,2001,491,1958,1244,1191,1802,1697.0833333333333
1082,1872,3282,1150,2126,1425,2142,574,1813,1066,1101,1628,1605.0833333333333
784,1361,2639,1270,2446,2135,1480,1044,1756,1264,2032,1950,1680.0833333333333
632,1636,2780,1044,1812,1323,2234,559,2328,1355,1331,1888,1576.8333333333333
1088,1381,3322,1160,1253,1628,2320,628,1949,1536,1498,1688,1620.9166666666667
1082,1277,2717,1481,2640,1679,2285,805,1737,1006,772,1766,1603.9166666666667
1385,1325,2809,1617,2051,1535,1916,971,1484,1658,1608,1682,1670.0833333333333
598,1205,2742,1435,2055,1584,2174,1005,1821,997,1356,1624,1549.6666666666667
1040,1939,3241,1244,2763,2188,2114,823,1800,1597,1416,1582,1812.25
1113,1804,2883,1946,1819,1824,1704,392,1998,1025,1278,1803,1632.4166666666667
1047,1731,2922,1161,1926,2085,2534,551,1988,1628,1288,2558,1784.9166666666667
1175,939,2591,1492,3116,1791,2763,567,1419,1344,1350,1826,1697.75
1452,741,3450,1116,1785,1565,2120,954,1628,1501,1145,1636,1591.0833333333333
681,1240,3648,1588,2489,2622,2101,749,1513,1351,1216,2263,1788.4166666666667
991,1361,3147,1401,2183,2361,2232,784,1982,1308,1665,1358,1731.0833333333333
